epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,74630.7,0.98118,0.79528,1.26773,0.94296,0.88091,0.94469,0.71447,0.72392,0.56156,0.95436,0.00128599,0.00128599,0.00128599
157,74945.8,0.96595,0.77467,1.25599,0.94341,0.88133,0.94453,0.71537,0.72368,0.55868,0.95394,0.00123596,0.00123596,0.00123596
158,75262.9,0.95579,0.78234,1.24732,0.94373,0.88207,0.94543,0.71567,0.72307,0.55592,0.95351,0.00118687,0.00118687,0.00118687
159,75578.3,0.95365,0.76378,1.25027,0.94303,0.8817,0.94509,0.7163,0.72275,0.55329,0.95327,0.00113873,0.00113873,0.00113873
160,75892.3,0.94255,0.75625,1.24048,0.94288,0.88149,0.94537,0.71671,0.72265,0.55206,0.95298,0.00109156,0.00109156,0.00109156
161,76206.7,0.96702,0.77652,1.25405,0.94231,0.88319,0.94571,0.7172,0.72216,0.54885,0.95259,0.00104537,0.00104537,0.00104537
162,76520.1,0.94923,0.76011,1.23761,0.94119,0.88224,0.94495,0.71744,0.72179,0.546,0.95239,0.00100016,0.00100016,0.00100016
163,76836.9,0.94906,0.75667,1.24273,0.93986,0.88143,0.94422,0.71786,0.7214,0.54425,0.95203,0.000955951,0.000955951,0.000955951
164,77151.5,0.9423,0.75402,1.24009,0.93777,0.88748,0.9441,0.71894,0.72129,0.54212,0.95166,0.000912754,0.000912754,0.000912754
165,77469.1,0.95501,0.75512,1.24862,0.94295,0.8797,0.94436,0.71916,0.72061,0.53928,0.9511,0.000870577,0.000870577,0.000870577
166,77786,0.9393,0.74846,1.23565,0.94359,0.87951,0.94457,0.71935,0.71948,0.53651,0.95035,0.000829431,0.000829431,0.000829431
167,78102.2,0.93407,0.74524,1.23394,0.94288,0.87984,0.94461,0.72028,0.71927,0.53368,0.95006,0.000789327,0.000789327,0.000789327
168,78416.5,0.92866,0.73849,1.23296,0.9366,0.88721,0.94473,0.72113,0.71878,0.5306,0.94976,0.000750274,0.000750274,0.000750274
169,78732.6,0.93167,0.74331,1.23352,0.9374,0.88732,0.94604,0.72185,0.71845,0.52718,0.94947,0.000712282,0.000712282,0.000712282
170,79048.2,0.92622,0.72849,1.23031,0.93363,0.892,0.94667,0.72193,0.71792,0.52397,0.94912,0.00067536,0.00067536,0.00067536
171,79361.3,0.93445,0.74338,1.23492,0.93975,0.88712,0.94677,0.72295,0.71758,0.52037,0.94886,0.000639518,0.000639518,0.000639518
172,79684.8,0.93069,0.72746,1.2277,0.93923,0.88918,0.94663,0.7234,0.71693,0.51771,0.94838,0.000604763,0.000604763,0.000604763
173,80003.2,0.92163,0.7171,1.22528,0.93923,0.88907,0.94661,0.72431,0.71668,0.51452,0.94808,0.000571106,0.000571106,0.000571106
174,80330.9,0.93381,0.71859,1.23155,0.93958,0.88869,0.94625,0.72448,0.71627,0.51159,0.94775,0.000538554,0.000538554,0.000538554
175,80650.4,0.91662,0.71677,1.22405,0.93702,0.89123,0.94667,0.72595,0.71597,0.5086,0.94754,0.000507115,0.000507115,0.000507115
