epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,23821.2,0.82851,0.62589,1.19128,0.91076,0.87674,0.93184,0.6918,0.76898,0.70771,0.99783,0.0009415,0.0009415,0.0009415
185,23946.7,0.83591,0.62642,1.19599,0.91109,0.87647,0.932,0.69206,0.76904,0.7041,0.99765,0.000892,0.000892,0.000892
186,24072.3,0.64613,0.3424,1.04289,0.9095,0.87896,0.93222,0.69289,0.76914,0.70049,0.99723,0.0008425,0.0008425,0.0008425
187,24197.4,0.64082,0.33372,1.03858,0.90981,0.87918,0.93293,0.69412,0.76911,0.69692,0.99705,0.000793,0.000793,0.000793
188,24322,0.64047,0.33483,1.04083,0.90964,0.87877,0.93322,0.69499,0.769,0.69447,0.99661,0.0007435,0.0007435,0.0007435
189,24446.7,0.63545,0.33294,1.03177,0.90915,0.87999,0.93363,0.69548,0.76908,0.69216,0.99648,0.000694,0.000694,0.000694
190,24571,0.63565,0.32945,1.03464,0.90996,0.88243,0.93466,0.69555,0.76884,0.68937,0.99622,0.0006445,0.0006445,0.0006445
191,24695.3,0.63224,0.32634,1.03161,0.90906,0.88344,0.93507,0.69666,0.76894,0.68707,0.99617,0.000595,0.000595,0.000595
192,24819.5,0.62076,0.3208,1.02519,0.90931,0.88227,0.93485,0.69696,0.76864,0.68423,0.99562,0.0005455,0.0005455,0.0005455
193,24943.5,0.62652,0.32494,1.02818,0.90947,0.8813,0.93508,0.69788,0.76863,0.68198,0.99564,0.000496,0.000496,0.000496
194,25067.2,0.61759,0.31864,1.02341,0.91046,0.88121,0.93513,0.69805,0.76871,0.67995,0.99543,0.0004465,0.0004465,0.0004465
195,25191.6,0.613,0.31678,1.01851,0.90982,0.88079,0.93386,0.69785,0.76852,0.67766,0.99527,0.000397,0.000397,0.000397
196,25314.9,0.60963,0.31417,1.01195,0.91139,0.88167,0.9349,0.69838,0.76862,0.67524,0.99554,0.0003475,0.0003475,0.0003475
197,25439.3,0.60376,0.31361,1.01541,0.91098,0.88183,0.93461,0.69867,0.76872,0.67314,0.99518,0.000298,0.000298,0.000298
198,25563.7,0.60101,0.30714,1.0108,0.91306,0.88125,0.93407,0.69825,0.76911,0.67089,0.99559,0.0002485,0.0002485,0.0002485
199,25688,0.59886,0.30829,1.01075,0.91334,0.88083,0.93423,0.69876,0.76903,0.66883,0.99541,0.000199,0.000199,0.000199
200,25813,0.5965,0.30621,1.01002,0.91323,0.88193,0.93452,0.69918,0.76896,0.66706,0.99555,0.0001495,0.0001495,0.0001495
